block,plot,year,rain_trt,graze_trt,species_code,genus,species,origin,graminoidrowth_forborm,life_history,photo_path,fun_grp,area,x,y,area_clipped,richness_only
1,12,2018,C,UG,ee,elymus,elymoides,native,graminoid,perennial,C3,G_C3,4.192262714,85.76831659,36.15753775,4.192262714,
1,12,2018,C,UG,ef,eremogone,fendleri,native,forb,perennial,C3,F,18.08192216,71.39431898,3.295719578,18.07416404,
1,12,2018,C,UG,ef,eremogone,fendleri,native,forb,perennial,C3,F,52.1063759,94.88033334,6.879990333,52.1063759,
1,12,2018,C,UG,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,50.53323953,55.57351414,96.15661973,50.53323953,
1,12,2018,C,UG,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,43.74209099,56.49326869,75.57800579,43.74209099,
1,12,2018,C,UG,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,14.06554452,61.74066753,65.79517776,14.06554452,
1,12,2018,C,UG,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,49.16599146,55.75009992,47.29798881,49.16599146,
1,12,2018,C,UG,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,43.77739971,53.42757653,7.13855939,43.77739971,
1,12,2018,C,UG,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,55.43609246,68.35210056,62.46815597,55.43609246,
1,12,2018,C,UG,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,10.89784297,66.101191,30.54781366,10.89784297,
1,12,2018,C,UG,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,1.803861186,64.84618327,7.915344437,1.803861186,
1,12,2018,C,UG,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,1.898086309,68.08346965,7.723014923,1.898086309,
1,12,2018,C,UG,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,2.098787855,86.50190249,71.2618138,2.098787855,
1,12,2018,C,UG,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,9.967253964,96.85384915,49.51291015,9.967253964,
1,12,2018,C,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,1.028890827,53.13994506,73.39594938,1.028890827,
1,12,2018,C,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,81.86346361,73.17465711,87.46493993,81.86346361,
1,12,2018,C,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,1.265102822,84.85734971,50.79596602,1.265102822,
1,12,2018,C,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,1.587595528,85.71424341,39.43874041,1.587595528,
1,12,2018,C,UG,km,koeleria,macrantha,native,graminoid,perennial,C3,G_C3,40.60644615,56.70420816,68.98024931,40.60644615,
1,12,2018,C,UG,km,koeleria,macrantha,native,graminoid,perennial,C3,G_C3,10.81997568,56.87485404,8.721998263,10.81997568,
1,12,2018,C,UG,km,koeleria,macrantha,native,graminoid,perennial,C3,G_C3,47.85918299,62.33719343,4.637699863,47.85918299,
1,12,2018,C,UG,km,koeleria,macrantha,native,graminoid,perennial,C3,G_C3,171.2812343,73.9277005,27.79820071,171.2812343,
1,12,2018,C,UG,km,koeleria,macrantha,native,graminoid,perennial,C3,G_C3,18.16960007,76.17643691,90.53919598,18.16960007,
1,12,2018,C,UG,km,koeleria,macrantha,native,graminoid,perennial,C3,G_C3,15.94344466,76.03748313,42.11241588,15.94344466,
1,12,2018,C,UG,km,koeleria,macrantha,native,graminoid,perennial,C3,G_C3,13.16912004,79.34686495,1.64115483,11.0342695,
1,12,2018,C,UG,km,koeleria,macrantha,native,graminoid,perennial,C3,G_C3,9.92246196,91.42647534,79.89257714,9.92246196,
1,12,2018,C,UG,km,koeleria,macrantha,native,graminoid,perennial,C3,G_C3,21.82919073,90.393606,49.77232729,21.82919073,
1,12,2018,C,UG,km,koeleria,macrantha,native,graminoid,perennial,C3,G_C3,92.942361,95.55022862,33.74586096,79.64927906,
1,12,2018,C,UG,km,koeleria,macrantha,native,graminoid,perennial,C3,G_C3,16.25372673,98.57793764,97.9913523,14.09695483,
1,12,2018,C,UG,km,koeleria,macrantha,native,graminoid,perennial,C3,G_C3,20.76435942,93.33898494,43.07464758,20.76435942,
1,12,2018,C,UG,lm,lesquerella,montana,native,forb,perennial,C3,F,0.791106684,51.04082873,20.86535508,0.791106684,
1,12,2018,C,UG,lm,lesquerella,montana,native,forb,perennial,C3,F,2.613852318,68.83508901,78.91242571,2.613852318,
1,12,2018,C,UG,lm,lesquerella,montana,native,forb,perennial,C3,F,3.458927932,79.10746483,90.39721347,3.458927932,
1,12,2018,C,UG,lm,lesquerella,montana,native,forb,perennial,C3,F,1.705805169,77.51041167,93.22569842,1.705805169,
1,12,2018,C,UG,lp,liatris,punctata,native,forb,perennial,C3,F,22.33793613,55.78356185,77.15384099,22.33793613,
1,12,2018,C,UG,lp,liatris,punctata,native,forb,perennial,C3,F,55.73225084,63.21433568,20.04582172,55.73225084,
1,12,2018,C,UG,mm,muhlenbergia,montana,native,graminoid,perennial,C4,G_C4,126.6634019,58.89130755,60.44620882,126.6634019,
1,12,2018,C,UG,mm,muhlenbergia,montana,native,graminoid,perennial,C4,G_C4,14.19764981,64.15538906,73.27568657,14.19764981,
1,12,2018,C,UG,mm,muhlenbergia,montana,native,graminoid,perennial,C4,G_C4,156.4339376,90.62536334,74.56564412,156.3039914,
1,12,2018,C,UG,mm,muhlenbergia,montana,native,graminoid,perennial,C4,G_C4,80.55778204,87.78186523,19.27125523,80.55778204,
1,12,2018,C,UG,mm,muhlenbergia,montana,native,graminoid,perennial,C4,G_C4,90.54960774,99.5345964,63.09848381,51.95158806,
1,12,2018,C,UG,mm,muhlenbergia,montana,native,graminoid,perennial,C4,G_C4,14.28050772,93.63142259,13.87264722,14.28050772,
1,12,2018,C,UG,pag,poa,agassizensis,native,graminoid,perennial,C3,G_C3,8.81977861,58.5303181,18.10033894,8.81977861,
1,12,2018,C,UG,pp,plantago,patagonica,native,forb,annual-biennial,C3,Ann_Bi,0.519070441,58.85459018,74.45478866,0.519070441,
1,12,2018,C,UG,pp,plantago,patagonica,native,forb,annual-biennial,C3,Ann_Bi,0.688299027,58.92367756,73.24367172,0.688299027,
1,12,2018,C,UG,pp,plantago,patagonica,native,forb,annual-biennial,C3,Ann_Bi,1.033484888,69.96318319,59.93201178,1.033484888,
1,12,2018,C,UG,rock,NA,NA,NA,NA,NA,NA,NA_NA_NA,131.1959929,56.85411824,85.10964299,131.1959929,
1,12,2018,C,UG,rock,NA,NA,NA,NA,NA,NA,NA_NA_NA,25.66784589,65.36565772,45.86098038,25.66784589,
1,12,2018,C,UG,rock,NA,NA,NA,NA,NA,NA,NA_NA_NA,16.17939773,98.51563285,82.70687963,14.39749065,
1,12,2018,C,UG,td,tragopogon,dubius,exotic,forb,annual-biennial,C3,Ann_Bi,1.571233123,91.43615759,15.14920808,1.571233123,
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,3.7288,86.92610772,90.86279026,3.7288,N
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,2.8364,73.46447637,76.88236625,2.8364,N
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,2.8364,81.90977321,81.38838463,2.8364,N
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,2.8364,92.2851791,81.55226067,2.8364,N
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,2.3902,62.01022969,71.44682817,2.3902,N
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,2.3902,67.21619245,72.4032975,2.3902,N
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,2.3902,67.86343706,78.01196325,2.3902,N
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,1.4978,59.28505451,69.13755371,1.4978,N
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,1.4978,74.30964748,73.00308678,1.4978,N
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,1.4978,77.68903446,73.77808901,1.4978,N
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,1.4978,72.63052261,66.87438803,1.4978,N
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,1.4978,83.63519992,5.446152725,1.4978,N
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,1.4978,97.44797164,86.95018126,1.4978,N
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,1.0516,55.89637137,13.15246947,1.0516,N
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,1.0516,57.20557117,2.252382895,1.0516,N
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,1.0516,64.3054959,69.14957104,1.0516,N
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,1.0516,79.1948006,9.687395156,1.0516,N
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,1.0516,87.53952074,66.15151951,1.0516,N
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,1.0516,81.65634871,10.59225106,1.0516,N
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,1.0516,81.64280976,7.356383806,1.0516,N
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,1.0516,93.83073664,82.41124795,1.0516,N
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,1.0516,97.79210114,80.6913014,1.0516,N
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,0.266591353,59.17721335,75.87760562,0.266591353,
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,0.234822625,55.62674293,63.40243911,0.234822625,
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,0.748690593,53.80492384,13.23174805,0.748690593,
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,0.308674562,51.78764251,5.016453453,0.308674562,
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,0.282583159,53.08714049,3.706540773,0.282583159,
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,0.431171487,55.25711181,4.375004607,0.431171487,
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,0.305578972,56.52240615,6.671234154,0.305578972,
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,0.353340274,68.65100565,82.02264789,0.353340274,
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,0.16009712,67.16020085,70.83414829,0.16009712,
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,0.317703841,66.69150972,74.98551196,0.317703841,
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,0.25805284,65.99466506,76.05917482,0.25805284,
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,0.172910822,64.29912498,67.10841201,0.172910822,
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,0.350243916,62.75664952,67.29320466,0.350243916,
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,0.367048548,69.60265448,68.70831728,0.367048548,
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,0.447533893,64.01081936,54.64655118,0.447533893,
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,0.114979063,61.93222762,8.545248308,0.114979063,
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,0.273296389,60.71043018,5.319911134,0.273296389,
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,0.463011843,66.34580302,4.045067692,0.463011843,
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,0.330037249,75.95209147,74.32584913,0.330037249,
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,0.543054961,76.14318928,66.78824536,0.543054961,
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,0.387390998,80.20169974,2.984620869,0.387390998,
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,0.251293184,83.31518961,96.86244334,0.251293184,
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,0.249870098,83.92868572,91.5549082,0.249870098,
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,0.338605409,88.88407376,93.6938054,0.338605409,
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,0.442579595,85.67886276,84.04416252,0.442579595,
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,0.39739663,86.94223608,86.55026266,0.39739663,
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,0.431550682,88.95195015,85.85558783,0.431550682,
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,0.614253534,80.87143452,69.76072487,0.614253534,
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,0.246379939,89.27874774,78.59766993,0.246379939,
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,0.368943781,82.0068607,77.6691522,0.368943781,
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,0.248973895,86.43132141,55.59446979,0.248973895,
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,0.23880267,85.65387122,52.34434807,0.23880267,
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,0.352012825,82.22946828,9.868182299,0.352012825,
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,0.181755365,81.29767515,4.301241871,0.181755365,
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,0.287907988,91.76040659,93.85232634,0.287907988,
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,0.580085233,91.28575545,96.66147245,0.580085233,
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,0.498902651,93.75934682,96.37346826,0.498902651,
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,0.606968207,97.16819308,95.16460413,0.606968207,
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,0.4058462,94.34435368,86.24704785,0.4058462,
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,0.274299733,95.17837432,81.64658456,0.274299733,
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,0.285393299,91.16261331,79.30862764,0.285393299,
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,0.194298064,90.75613468,77.63104253,0.194298064,
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,0.239653497,95.75142019,77.56577933,0.239653497,
1,12,2018,C,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,0.340550118,97.54684646,77.21853335,0.340550118,
1,12,2019,C,UG,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,68.4797612,55.38567726,27.0130112,68.4797612,
1,12,2019,C,UG,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,69.18024903,50.82341382,14.94951802,42.46963747,
1,12,2019,C,UG,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,19.66761101,58.81025328,7.484092651,19.66761101,
1,12,2019,C,UG,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,31.56440624,68.88574975,10.90535182,31.56440624,
1,12,2019,C,UG,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,49.68687553,80.59889576,10.62760006,49.68687553,
1,12,2019,C,UG,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,81.16991197,91.66709939,29.70714993,81.16991197,
1,12,2019,C,UG,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,24.55599011,96.46511391,17.16242084,24.55599011,
1,12,2019,C,UG,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,3.734166194,51.96768975,48.6558641,3.734166194,
1,12,2019,C,UG,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,1.037464933,58.54062017,7.062382542,1.037464933,
1,12,2019,C,UG,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,3.22295159,79.77037503,34.45604392,3.22295159,
1,12,2019,C,UG,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,10.97430937,73.83744029,22.08028477,10.97430937,
1,12,2019,C,UG,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,5.025469521,79.34020082,22.48465534,5.025469521,
1,12,2019,C,UG,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,6.465361175,81.39084278,23.98083086,6.465361175,
1,12,2019,C,UG,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,0.438689349,84.73474038,88.05672143,0.438689349,
1,12,2019,C,UG,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,4.381586766,85.11194539,52.45648066,4.381586766,
1,12,2019,C,UG,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,5.552604303,91.08562147,1.05416527,5.490583135,
1,12,2019,C,UG,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,1.836127196,93.47376401,63.31438783,1.836127196,
1,12,2019,C,UG,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,1.48588328,92.41044433,60.09414056,1.48588328,
1,12,2019,C,UG,apu,aristida,purpurea,native,graminoid,perennial,C4,G_C4,0.01,,,,Y
1,12,2019,C,UG,bc,bouteloua,curtipendula,native,graminoid,perennial,C4,G_C4,62.43540028,61.56927036,28.50342987,62.43540028,
1,12,2019,C,UG,bc,bouteloua,curtipendula,native,graminoid,perennial,C4,G_C4,48.79534556,71.74824127,73.51280128,48.79534556,
1,12,2019,C,UG,bc,bouteloua,curtipendula,native,graminoid,perennial,C4,G_C4,20.61839941,87.547779,95.22382397,20.61839941,
1,12,2019,C,UG,bc,bouteloua,curtipendula,native,graminoid,perennial,C4,G_C4,29.53900582,88.86684212,84.35790633,29.53900582,
1,12,2019,C,UG,bc,bouteloua,curtipendula,native,graminoid,perennial,C4,G_C4,54.30726496,88.48443691,52.07065231,54.30726496,
1,12,2019,C,UG,bc,bouteloua,curtipendula,native,graminoid,perennial,C4,G_C4,32.49662111,99.7235701,25.18158205,17.92884204,
1,12,2019,C,UG,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,9.2797,,,9.2797,N
1,12,2019,C,UG,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,21.52408065,59.49770133,16.0817575,21.52408065,
1,12,2019,C,UG,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,25.51827642,59.7045619,0.097100083,14.33775982,
1,12,2019,C,UG,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,5.964760023,70.30941451,8.280527296,5.964760023,
1,12,2019,C,UG,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,36.84106079,81.41280415,7.458606628,36.84106079,
1,12,2019,C,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,0.01,,,,Y
1,12,2019,C,UG,dr,draba,repens,native,forb,annual-biennial,C3,Ann_Bi,0.01,,,,Y
1,12,2019,C,UG,ee,elymus,elymoides,native,graminoid,perennial,C3,G_C3,5.586213568,87.3425709,36.55766241,5.586213568,
1,12,2019,C,UG,ef,eremogone,fendleri,native,forb,perennial,C3,F,9.84043891,74.20571282,2.849813146,9.84043891,
1,12,2019,C,UG,ef,eremogone,fendleri,native,forb,perennial,C3,F,27.59143738,95.93146025,4.468911354,27.59143738,
1,12,2019,C,UG,ga,gaillardia,aristata,native,forb,perennial,C3,F,1.535412722,82.7826735,87.30093822,1.535412722,
1,12,2019,C,UG,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,51.77241884,55.17431288,95.5754195,51.77241884,
1,12,2019,C,UG,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,41.80638742,58.56970588,73.73600705,41.80638742,
1,12,2019,C,UG,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,76.6857285,67.18906857,58.50370821,76.6857285,
1,12,2019,C,UG,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,24.6568179,54.44672028,46.66335564,24.27198296,
1,12,2019,C,UG,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,3.638645127,58.05408738,19.76659323,3.638645127,
1,12,2019,C,UG,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,36.18479568,51.70038585,8.316604466,25.78810224,
1,12,2019,C,UG,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,7.41349622,61.21817567,63.88364368,7.41349622,
1,12,2019,C,UG,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,5.936457484,66.59108988,31.32120613,5.936457484,
1,12,2019,C,UG,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,10.02617432,64.34060037,9.160268435,10.02617432,
1,12,2019,C,UG,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,10.92654883,72.09105349,6.904164608,10.92654883,
1,12,2019,C,UG,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,0.47760534,73.53840011,63.35911699,0.47760534,
1,12,2019,C,UG,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,4.53548182,83.65390006,14.96616965,4.53548182,
1,12,2019,C,UG,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,12.46549937,98.70964821,48.08258007,11.78365318,
1,12,2019,C,UG,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,21.982228,94.65369665,8.593102679,21.982228,
1,12,2019,C,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,0.564281865,54.08985251,57.80065104,0.564281865,
1,12,2019,C,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,35.00670251,73.2838929,83.51455374,35.00670251,
1,12,2019,C,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,0.889761059,61.67194356,3.11324371,0.889761059,
1,12,2019,C,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,1.369135308,78.07748416,67.18722483,1.369135308,
1,12,2019,C,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,0.912756872,84.01447605,88.42681767,0.912756872,
1,12,2019,C,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,19.94798303,84.12067582,50.53532862,19.94798303,
1,12,2019,C,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,0.55720623,82.85472355,35.4461596,0.55720623,
1,12,2019,C,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,3.585577867,98.69612585,58.14706848,3.585577867,
